                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  711911278 |  709326123 |          0 |          0 |          0 |          0 |          0 |          0 |  688196217 |  686150296 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800 |  399020800
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.78 |       1.78 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.72 |       1.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200
  Idle time (ns)                     |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |    6749294 |    7352307 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   12914893 |   12102053 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200 |   99755200
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       6.8% |       7.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      12.9% |      12.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   47365999 |   48369767 |          0 |          0 |          0 |          0 |          0 |          0 |   46134680 |   45017140 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     437301 |     708932 |          0 |          0 |          0 |          0 |          0 |          0 |     387635 |     380565 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.91% |      1.44% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.83% |      0.84% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
