                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  111353161 |          0 |          0 |  101872631 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  101883028 |          0 |          0 |  101248514 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000 |   73452000
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.52 |       0.00 |       0.00 |       1.39 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.39 |       0.00 |       0.00 |       1.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000
  Idle time (ns)                     |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |     427609 |   18363000 |   18363000 |    2039139 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |    2120026 |   18363000 |   18363000 |    2684606 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000 |   18363000
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       2.3% |     100.0% |     100.0% |      11.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      11.5% |     100.0% |     100.0% |      14.6% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   10724365 |          0 |          0 |    9260973 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    9255301 |          0 |          0 |    9324186 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     404939 |          0 |          0 |     314187 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     321786 |          0 |          0 |     253580 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      3.64% |      0.00% |      0.00% |      3.28% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      3.36% |      0.00% |      0.00% |      2.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
