                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   77750820 |          0 |          0 |   78042935 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   77430008 |          0 |          0 |   78140952 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200 |   67365200
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.15 |       0.00 |       0.00 |       1.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.15 |       0.00 |       0.00 |       1.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300
  Idle time (ns)                     |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |    2413822 |   16841300 |   16841300 |    2273203 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |    2480083 |   16841300 |   16841300 |    2137392 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300 |   16841300
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      14.3% |     100.0% |     100.0% |      13.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      14.7% |     100.0% |     100.0% |      12.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3919731 |          0 |          0 |    3914622 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3865542 |          0 |          0 |    3925687 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      24857 |          0 |          0 |      25723 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      18917 |          0 |          0 |      25329 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.63% |      0.00% |      0.00% |      0.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.49% |      0.00% |      0.00% |      0.64% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
