                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   77753852 |          0 |          0 |          0 |          0 |   78038959 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   78142334 |          0 |          0 |          0 |          0 |   77433676 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600 |   66465600
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.18 |       0.00 |       0.00 |       0.00 |       0.00 |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400
  Idle time (ns)                     |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |    2276818 |   16616400 |   16616400 |   16616400 |   16616400 |    2065904 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |    1982610 |   16616400 |   16616400 |   16616400 |   16616400 |    2400283 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400 |   16616400
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      13.7% |     100.0% |     100.0% |     100.0% |     100.0% |      12.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      11.9% |     100.0% |     100.0% |     100.0% |     100.0% |      14.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3920048 |          0 |          0 |          0 |          0 |    3914325 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3925474 |          0 |          0 |          0 |          0 |    3866569 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      25064 |          0 |          0 |          0 |          0 |      25325 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      25599 |          0 |          0 |          0 |          0 |      18869 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.64% |      0.00% |      0.00% |      0.00% |      0.00% |      0.64% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.49% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.33 |       0.00 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    7667150 |          0 |          0 |          0 |          0 |    7734618 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    7746608 |          0 |          0 |          0 |          0 |    7624843 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |        144 |          0 |          0 |          0 |          0 |         54 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |         54 |          0 |          0 |          0 |          0 |         53 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
