                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  712129529 |          0 |          0 |  709494222 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  688193133 |          0 |          0 |  686441609 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200 |  375913200
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.89 |       0.00 |       0.00 |       1.89 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.83 |       0.00 |       0.00 |       1.83 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300
  Idle time (ns)                     |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |    6374186 |   93978300 |   93978300 |    6942433 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   12258035 |   93978300 |   93978300 |   11637612 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300 |   93978300
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       6.8% |     100.0% |     100.0% |       7.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      13.0% |     100.0% |     100.0% |      12.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   47438692 |          0 |          0 |   48417985 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   46133413 |          0 |          0 |   45122313 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     437797 |          0 |          0 |     710575 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     387656 |          0 |          0 |     378925 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.91% |      0.00% |      0.00% |      1.45% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.83% |      0.00% |      0.00% |      0.83% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.61 |       0.00 |       0.00 |       1.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.56 |       0.00 |       0.00 |       0.55 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
