                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  119385675 |          0 |          0 |          0 |          0 |          0 |          0 |   30697234 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   30700011 |          0 |          0 |          0 |          0 |          0 |          0 |   30698823
  Cycles                             |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000 |   85040000
  IPC                                |       1.40 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.36 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.36 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.36
  Time (ns)                          |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000
  Idle time (ns)                     |     424702 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   16671853 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   16686251 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   21260000 |   16660807
  Idle time (%)                      |       2.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      78.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      78.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      78.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8432139 |          0 |          0 |          0 |          0 |          0 |          0 |    2501194 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2501274 |          0 |          0 |          0 |          0 |          0 |          0 |    2501371
  num incorrect                      |     375673 |          0 |          0 |          0 |          0 |          0 |          0 |     193744 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     194026 |          0 |          0 |          0 |          0 |          0 |          0 |     193751
  misprediction rate                 |      4.27% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      7.19% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      7.20% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      7.19%
