                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     | Core 16     | Core 17     | Core 18     | Core 19     | Core 20     | Core 21     | Core 22     | Core 23     | Core 24     | Core 25     | Core 26     | Core 27     | Core 28     | Core 29     | Core 30     | Core 31     | Core 32     | Core 33     | Core 34     | Core 35     | Core 36     | Core 37     | Core 38     | Core 39     | Core 40     | Core 41     | Core 42     | Core 43     | Core 44     | Core 45     | Core 46     | Core 47     | Core 48     | Core 49     | Core 50     | Core 51     | Core 52     | Core 53     | Core 54     | Core 55     | Core 56     | Core 57     | Core 58     | Core 59     | Core 60     | Core 61     | Core 62     | Core 63    
  Instructions                       |  1323758392 |           0 |           0 |           0 |           0 |           0 |           0 |    93014185 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    92977301 |           0 |           0 |           0 |           0 |           0 |           0 |    92980989
  Cycles                             |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000 |  2305408000
  IPC                                |        0.57 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.04
  Time (ns)                          |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000
  Idle time (ns)                     |    42481122 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   534252763 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   534273640 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   576352000 |   534254809
  Idle time (%)                      |        7.4% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.7% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.7% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       92.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   205707970 |           0 |           0 |           0 |           0 |           0 |           0 |     5106102 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     5106958 |           0 |           0 |           0 |           0 |           0 |           0 |     5108628
  num incorrect                      |    19207775 |           0 |           0 |           0 |           0 |           0 |           0 |      387665 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |      388063 |           0 |           0 |           0 |           0 |           0 |           0 |      383268
  misprediction rate                 |       8.54% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       7.06% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       7.06% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       6.98%
